,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
695,695,11,"“I’m a poor man,” the Hatter went on, “and most things twinkled after that—only the March Hare said—”",18,101,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.018839142935813877,10.382872615384692,0.37123496091092045,-0.08005564842086856,24
696,696,11,“I didn’t!” the March Hare interrupted in a great hurry.,10,56,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,Statement,The March Hare denied saying something the Hatter claimed he said.,March Hare,Resolution,0.005439362853348337,10.38831197823804,0.3658664171098655,-0.08093052310134585,24
697,697,11,“You did!” said the Hatter.,5,27,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.007911592935489485,10.396223571173529,0.3736765028172126,-0.07966724798452458,24
698,698,11,“I deny it!” said the March Hare.,7,33,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.004606944062177061,10.400830515235706,0.3695512487940599,-0.08171815335447483,24
699,699,11,"“He denies it,” said the King: “leave out that part.”",10,53,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.0064573439340469265,10.407287859169752,0.36309573612988966,-0.08156437778648495,24
700,700,11,"“Well, at any rate, the Dormouse said—” the Hatter went on, looking anxiously round to see if he would deny it too: but the Dormouse denied nothing, being fast asleep.",30,167,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.0028221632396104807,10.410110022409363,0.36028241643835424,-0.08178762129529936,24
701,701,11,"“After that,” continued the Hatter, “I cut some more bread-and-butter—”",10,71,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,Action,The Dormouse remained silent while the other characters spoke.,Dormouse,Resolution,0.0015043239188754,10.411614346328237,0.3600677843462803,-0.08029868761042531,24
702,702,11,“But what did the Dormouse say?” one of the jury asked.,11,55,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.02142929379736191,10.433043640125598,0.38115495016683243,-0.08411261869399134,24
703,703,11,"“That I can’t remember,” said the Hatter.",7,41,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.011589801016766927,10.444633441142365,0.39126207684100045,-0.0897844330422024,24
704,704,11,"“You _must_ remember,” remarked the King, “or I’ll have you executed.”",11,70,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.00230775112185123,10.446941192264216,0.39104163308650575,-0.09208163129039734,24
705,705,11,"The miserable Hatter dropped his teacup and bread-and-butter, and went down on one knee. “I’m a poor man, your Majesty,” he began.",22,130,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.007994693704147366,10.454935885968363,0.39872091751075744,-0.09430507864857311,24
706,706,11,"“You’re a _very_ poor _speaker_,” said the King.",8,48,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.003275249424927817,10.45821113539329,0.39800682689935546,-0.09110862226779806,24
707,707,11,"Here one of the guinea-pigs cheered, and was immediately suppressed by the officers of the court. (As that is rather a hard word, I will just explain to you how it was done. They had a large canvas bag, which tied up at the mouth with strings: into this they slipped the guinea-pig, head first, and then sat upon it.)",60,317,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.011667396521451469,10.469878531914741,0.4096624025725959,-0.09058355340170182,24
708,708,11,"“I’m glad I’ve seen that done,” thought Alice. “I’ve so often read in the newspapers, at the end of trials, “There was some attempts at applause, which was immediately suppressed by the officers of the court,” and I never understood what it meant till now.”",45,257,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.018005017656721852,10.487883549571462,0.4072387322652167,-0.07274240761282397,24
709,709,11,"“If that’s all you know about it, you may stand down,” continued the King.",14,74,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.014302577491789767,10.502186127063252,0.4212108258100621,-0.06968555876429702,24
710,710,11,"“I can’t go no lower,” said the Hatter: “I’m on the floor, as it is.”",15,69,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.005560300161624278,10.507746427224877,0.4217171083196674,-0.06414835586862608,24
711,711,11,"“Then you may _sit_ down,” the King replied.",8,44,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.0035777527235089502,10.511324179948385,0.42317023983693913,-0.060878994563403406,24
712,712,11,"Here the other guinea-pig cheered, and was suppressed.",8,54,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.013891454271998874,10.525215634220384,0.43692821442295093,-0.05895789147359037,24
713,713,11,"“Come, that finished the guinea-pigs!” thought Alice. “Now we shall get on better.”",13,83,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.008621544584972472,10.533837178805356,0.43207166158997723,-0.06608143873680153,24
714,714,11,"“I’d rather finish my tea,” said the Hatter, with an anxious look at the Queen, who was reading the list of singers.",22,116,court,INT,day,,,,,,,,0.008513146533227808,10.542350325338584,0.43247391797242807,-0.057577801062312674,24
715,715,11,"“You may go,” said the King, and the Hatter hurriedly left the court, without even waiting to put his shoes on.",21,111,court,INT,day,,,,,,,,0.02382136613194856,10.566171691470531,0.4557143762626885,-0.06280643213086305,24
716,716,11,"“—and just take his head off outside,” the Queen added to one of the officers: but the Hatter was out of sight before the officer could get to the door.",30,152,court,INT,day,,,,,,,,0.015826034638370026,10.5819977261089,0.43994967678324726,-0.06419841729522091,24
717,717,11,“Call the next witness!” said the King.,7,39,court,INT,day,,,,,,,,0.0036623776604729013,10.585660103769372,0.4403158300527906,-0.060554389041881804,24
718,718,11,"The next witness was the Duchess’s cook. She carried the pepper-box in her hand, and Alice guessed who it was, even before she got into the court, by the way the people near the door began sneezing all at once.",40,210,court,INT,day,The Cook's Testimony,"The Duchess's cook is called as the next witness and refuses to answer questions. Chaos ensues as the Queen demands the Dormouse be punished, showcasing the arbitrary cruelty within the court.",7.0,Action,The cook entered the court carrying a pepper-box.,Duchess’s Cook,Climax,0.004922371096811493,10.590582474866183,0.4377151568425226,-0.06473365166441696,24
719,719,11,"“Give your evidence,” said the King.",6,36,court,INT,day,The Cook's Testimony,"The Duchess's cook is called as the next witness and refuses to answer questions. Chaos ensues as the Queen demands the Dormouse be punished, showcasing the arbitrary cruelty within the court.",7.0,,,,Climax,0.01382523902387481,10.604407713890058,0.4274574852621579,-0.05546448731067671,24
